Tweet_ID,User_Name,Mentioned_User_Name,Author_Of_Original_Tweet,created_at,Location,Followers_Count,Following_Count,Listed_Count,Reply_Count,Quote_Count,Favourites_Count,Statuses_Count,Verified,Account_Creation_Date,Retweet_Count,In_Reply_to_user,Type_of_Tweet,Source,Text
1.3588E+18,sonsofnorwaydc,['visitnorway'],visitnorway,Mon Feb 08 15:38:48 +0000 2021,"Fairfax, Virginia",49,381,1,0,0,232,333,FALSE,Wed Oct 28 00:06:01 +0000 2020,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @visitnorway: You'd have to be a cotton-headed ninny muggins not to find your way to Norway #WillFerrell we got some locals to show the…
1.3588E+18,JoshB1979,['GM'],GM,Mon Feb 08 15:38:41 +0000 2021,"Midland, MI",59,1236,0,0,0,4876,1090,FALSE,Sat Feb 24 17:03:07 +0000 2018,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: If you don’t know where Norway is, you shouldn’t be ok with them beating us at EVs. We must win. Are you in? #EVerybodyIn https://t…"
1.3588E+18,sonsofnorwaydc,['GM'],GM,Mon Feb 08 15:38:38 +0000 2021,"Fairfax, Virginia",49,381,1,0,0,232,333,FALSE,Wed Oct 28 00:06:01 +0000 2020,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @GM: Listen up, Norway. Will only hates you because you’re so far ahead in the EV game. It’s a respectful hate. He hatespects you.  #NoW…"
1.3588E+18,KevinKarschnik,['GM'],GM,Mon Feb 08 15:36:04 +0000 2021,"Austin, TX",346,100,20,1,0,47,3856,FALSE,Sun Mar 22 19:51:53 +0000 2009,0,,Quote,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",This was my fav commercial during the #SuperBowl @GM #EVerybodyIn https://t.co/dm4uudvNRU
1.3588E+18,guapstaa,['GM'],GM,Mon Feb 08 15:33:08 +0000 2021,"Dallas, TX",78,203,0,0,0,3924,5933,FALSE,Thu Apr 02 03:33:10 +0000 2020,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: Nice job, Norway. You just gave about 330,000,000 people a whole lot of motivation. We’re coming for you. #EVerybodyIn https://t.co…"
1.3588E+18,ByFrustrated,['edmunds'],edmunds,Mon Feb 08 15:29:39 +0000 2021,,32,17,2,0,0,14343,2083,FALSE,Sat Aug 08 16:42:22 +0000 2020,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @edmunds: While GM talks about future electric vehicle plans and Norway’s dominance, a reminder that there are great American-made EVs a…"
1.3588E+18,313Thrasher,['szyjake'],GM,Mon Feb 08 15:24:09 +0000 2021,,1,3,0,0,0,8,7,FALSE,Mon Feb 08 14:00:05 +0000 2021,0,,Quote,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @szyjake: Please enjoy this remix of our teaser which I now wish was just our full ad
#NoWayNorway"
1.3588E+18,carbondecoyband,['GM'],GM,Mon Feb 08 15:21:19 +0000 2021,"Jackson, MI",77,359,0,0,0,294,112,FALSE,Fri Dec 18 02:22:45 +0000 2020,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: If you don’t know where Norway is, you shouldn’t be ok with them beating us at EVs. We must win. Are you in? #EVerybodyIn https://t…"
1.3588E+18,LisaSte70113351,['GM'],GM,Mon Feb 08 15:19:51 +0000 2021,,285,406,0,0,0,11278,14753,FALSE,Tue Jul 21 23:41:34 +0000 2020,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: If you don’t know where Norway is, you shouldn’t be ok with them beating us at EVs. We must win. Are you in? #EVerybodyIn https://t…"
1.3588E+18,circetorruellas,['GM'],GM,Mon Feb 08 15:18:49 +0000 2021,DC,61,90,1,0,0,290,341,FALSE,Tue Apr 28 14:00:40 +0000 2009,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @GM: Norway is crushing us at EVs. That’s crazy. We have to do better. Are you in? #EVerybodyIn #NoWayNorway https://t.co/QH8kXRd4rp
1.3588E+18,BashmanIm,['GM'],GM,Mon Feb 08 15:17:36 +0000 2021,,33,54,0,0,0,3307,1497,FALSE,Fri Jan 22 20:43:37 +0000 2021,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: Nice job, Norway. You just gave about 330,000,000 people a whole lot of motivation. We’re coming for you. #EVerybodyIn https://t.co…"
1.3588E+18,apostlewoody,['GM'],GM,Mon Feb 08 15:13:09 +0000 2021,United States Minor Outlying I,4140,4850,5,0,0,19704,23885,FALSE,Sat Apr 04 11:06:21 +0000 2009,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: If you don’t know where Norway is, you shouldn’t be ok with them beating us at EVs. We must win. Are you in? #EVerybodyIn https://t…"
1.3588E+18,LeAmateurAuteur,['visitnorway'],visitnorway,Mon Feb 08 15:12:08 +0000 2021,,484,458,25,0,0,4375,25408,FALSE,Wed Sep 19 00:06:54 +0000 2012,0,,Retweet,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","RT @visitnorway: Norway answers to GM Super Bowl Ad: Where are you Will Ferrell? 🇳🇴 Watch it here and share with friends.) 
 🌍 https://t.co…"
1.3588E+18,Andie425,"['uiagder', 'GM']",uiagder,Mon Feb 08 15:09:11 +0000 2021,,98,109,0,0,0,11438,18226,FALSE,Fri Apr 17 23:10:42 +0000 2009,0,,Retweet,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @uiagder: Our response to #WillFerrell and @GM's Super Bowl ad about Norway. #sorrynotsorry #EVerybodyIn #SuperBowl https://t.co/XCTCwvD…
1.35879E+18,thebluedot_co,['GM'],GM,Mon Feb 08 15:03:37 +0000 2021,"San Francisco,California",310,411,0,2,0,378,284,FALSE,Mon Sep 24 22:03:48 +0000 2018,1,,Quote,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Connecting more dots? @GM please count us too. We are in! #EVerybodyIn 💙 https://t.co/atoxeZlM3q
1.35879E+18,DatHandsomeJerk,['edmunds'],edmunds,Mon Feb 08 15:01:53 +0000 2021,"Dallas, TX",599,685,14,0,0,31232,49970,FALSE,Thu Jan 22 19:51:01 +0000 2015,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @edmunds: While GM talks about future electric vehicle plans and Norway’s dominance, a reminder that there are great American-made EVs a…"
1.35879E+18,madeleinebarbie,"['GM', 'OfficialWilllF']",GM,Mon Feb 08 15:00:28 +0000 2021,"Oslo, Norway ",427,793,0,1,0,2074,3646,FALSE,Mon Feb 13 23:52:04 +0000 2012,1,,Quote,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Best ever @gm @OfficialWilllF And I ♥️ the hashtag #EVerybodyIn #YesWayAmerica #Challengeaccepted #sustainableliving #cars #carride 🛣🚗 https://t.co/dMD9m0HNp1
1.35879E+18,dojo77391,"['uiagder', 'GM']",uiagder,Mon Feb 08 15:00:25 +0000 2021,"Edmonton, Alberta",35,330,0,0,0,9998,3596,FALSE,Fri May 11 13:50:38 +0000 2018,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @uiagder: Our response to #WillFerrell and @GM's Super Bowl ad about Norway. #sorrynotsorry #EVerybodyIn #SuperBowl https://t.co/XCTCwvD…
1.35879E+18,adamquinton,['edmunds'],edmunds,Mon Feb 08 14:58:49 +0000 2021,Colorado,7951,8454,641,0,0,110401,1642,FALSE,Sun Jun 21 21:08:17 +0000 2009,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @edmunds: While GM talks about future electric vehicle plans and Norway’s dominance, a reminder that there are great American-made EVs a…"
1.35879E+18,1980Dorothy,['GM'],GM,Mon Feb 08 14:58:36 +0000 2021,United States,32125,23794,56,0,0,199059,145501,FALSE,Sun Mar 13 03:46:28 +0000 2016,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: If you don’t know where Norway is, you shouldn’t be ok with them beating us at EVs. We must win. Are you in? #EVerybodyIn https://t…"
1.35879E+18,gaacoello,['GM'],GM,Mon Feb 08 14:56:04 +0000 2021,,81,534,1,0,0,252,85,FALSE,Wed Jun 15 02:46:48 +0000 2011,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @GM: Norway is crushing us at EVs. That’s crazy. We have to do better. Are you in? #EVerybodyIn #NoWayNorway https://t.co/QH8kXRd4rp
1.35879E+18,Forrestinclan,['visitnorway'],visitnorway,Mon Feb 08 14:55:21 +0000 2021,,120,1563,0,0,0,53674,34778,FALSE,Wed Jul 11 16:19:48 +0000 2012,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @visitnorway: Norway answers to GM Super Bowl Ad: Where are you Will Ferrell? 🇳🇴 Watch it here and share with friends.) 
 🌍 https://t.co…"
1.35879E+18,Savvy_Bowman,['GM'],GM,Mon Feb 08 14:50:49 +0000 2021,,28,78,0,0,0,17,12,FALSE,Mon Sep 21 02:29:37 +0000 2020,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GM: Norway is crushing us at EVs. That’s crazy. We have to do better. Are you in? #EVerybodyIn #NoWayNorway https://t.co/QH8kXRd4rp
1.35879E+18,Bomoimajid,['edmunds'],edmunds,Mon Feb 08 14:47:24 +0000 2021,Nigeria,1655,4989,14,0,0,35644,34379,FALSE,Thu Feb 16 10:20:35 +0000 2017,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @edmunds: While GM talks about future electric vehicle plans and Norway’s dominance, a reminder that there are great American-made EVs a…"
1.35879E+18,ArcticRaceofN,['GM'],,Mon Feb 08 14:47:06 +0000 2021,Above the Arctic Circle,11087,583,239,0,0,568,3034,TRUE,Fri Mar 08 10:36:21 +0000 2013,0,GM,Tweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@GM What will he say when he learns we are aiming to be the first cycling race to use 100% electric #Hyundai in-race cars as well?😳 #DontBeMadWill #EVerybodyIn #TheFutureIsElectric https://t.co/dd3GsdF7zQ
1.35879E+18,denisec89,['GM'],GM,Mon Feb 08 14:44:48 +0000 2021,hazleton pa,251,2096,0,0,0,35881,5017,FALSE,Sun Mar 29 21:53:44 +0000 2009,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: If you don’t know where Norway is, you shouldn’t be ok with them beating us at EVs. We must win. Are you in? #EVerybodyIn https://t…"
1.35879E+18,AndrewColumb,"['uiagder', 'GM']",uiagder,Mon Feb 08 14:44:44 +0000 2021,"Chicago, IL",192,282,3,0,0,2753,1690,FALSE,Fri Apr 07 10:48:58 +0000 2017,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @uiagder: Our response to #WillFerrell and @GM's Super Bowl ad about Norway. #sorrynotsorry #EVerybodyIn #SuperBowl https://t.co/XCTCwvD…
1.35879E+18,Lumierblind,['GM'],kenanthompson,Mon Feb 08 14:43:19 +0000 2021,Oslo,5,88,0,0,0,2549,921,FALSE,Sat Aug 24 14:28:13 +0000 2019,0,,Quote,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: It’s okay, Kenan. You’re helping to give her the gift of a more sustainable future! She’ll appreciate it when she’s older. #NoWayNo…"
1.35879E+18,EcoCARChallenge,['GM'],GM,Mon Feb 08 14:42:29 +0000 2021,North America,2818,1525,102,0,0,1461,5354,FALSE,Wed Apr 15 19:55:50 +0000 2009,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @GM: Listen up, Norway. Will only hates you because you’re so far ahead in the EV game. It’s a respectful hate. He hatespects you.  #NoW…"
1.35879E+18,LeighRuddy,"['kenanthompson', 'GM']",kenanthompson,Mon Feb 08 14:41:49 +0000 2021,"Scranton, PA",463,977,6,0,0,85374,14350,FALSE,Thu Apr 19 23:53:39 +0000 2012,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @kenanthompson: I’m sorry, sweetie. I know it’s your birthday, but this is a pirate’s life. Daddy had to go help Uncle Will and @GM crus…"
1.35879E+18,uk_tesla,['ProfRayWills'],ProfRayWills,Mon Feb 08 14:41:28 +0000 2021,,138,238,1,0,0,1275,3543,FALSE,Fri Mar 22 16:09:33 +0000 2019,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ProfRayWills: Norway wins
With EVs
and good humour
🤣😂
Never a let an opportunity slip

Norway invites #WillFerrell to go the right way…"
1.35879E+18,drewsykes,"['uiagder', 'GM']",uiagder,Mon Feb 08 14:37:23 +0000 2021,"Raleigh, NC",873,654,35,0,0,5791,21877,FALSE,Tue May 05 14:54:43 +0000 2009,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @uiagder: Our response to #WillFerrell and @GM's Super Bowl ad about Norway. #sorrynotsorry #EVerybodyIn #SuperBowl https://t.co/XCTCwvD…
1.35879E+18,DentWizLaura,['mtbarra'],mtbarra,Mon Feb 08 14:36:07 +0000 2021,"St. Louis, MO",67,209,1,0,0,62,5403,FALSE,Thu Mar 29 17:20:18 +0000 2018,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @mtbarra: All jokes aside, I am incredibly proud of the team who worked so hard to show the world how serious we are about our #AllElect…"
1.35878E+18,justinmwhite1,['visitnorway'],visitnorway,Mon Feb 08 14:27:58 +0000 2021,Around,100,175,5,0,0,3244,724,FALSE,Fri Jul 17 14:22:21 +0000 2009,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @visitnorway: Norway answers to GM Super Bowl Ad: Where are you Will Ferrell? 🇳🇴 Watch it here and share with friends.) 
 🌍 https://t.co…"
1.35878E+18,Ans666888,['edmunds'],edmunds,Mon Feb 08 14:26:52 +0000 2021,,71,50,16,0,0,98,48896,FALSE,Thu Jun 19 07:38:42 +0000 2014,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @edmunds: While GM talks about future electric vehicle plans and Norway’s dominance, a reminder that there are great American-made EVs a…"
1.35878E+18,NCKaplan,"['uiagder', 'GM']",uiagder,Mon Feb 08 14:19:58 +0000 2021,,511,639,23,0,0,1419,3552,FALSE,Fri Apr 03 01:47:32 +0000 2009,0,,Retweet,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @uiagder: Our response to #WillFerrell and @GM's Super Bowl ad about Norway. #sorrynotsorry #EVerybodyIn #SuperBowl https://t.co/XCTCwvD…
1.35878E+18,lininohio,['visitnorway'],visitnorway,Mon Feb 08 14:18:54 +0000 2021,,1209,543,48,0,0,503293,366539,FALSE,Sat Apr 16 13:08:22 +0000 2011,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @visitnorway: Norway answers to GM Super Bowl Ad: Where are you Will Ferrell? 🇳🇴 Watch it here and share with friends.) 
 🌍 https://t.co…"
1.35878E+18,HigherEdSocial,['GM'],GM,Mon Feb 08 14:15:53 +0000 2021,on the internet!,2056,2640,35,0,0,5313,13149,FALSE,Thu Aug 22 23:10:50 +0000 2019,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GM: Will doesn’t have a stage. He doesn’t have fireworks and he doesn’t have backup dancers. But he does have this remix of his #NoWayN…
1.35878E+18,CyrilRitter,['GM'],GM,Mon Feb 08 14:13:38 +0000 2021,"Brussels, Belgium",980,220,47,0,0,18066,1463,FALSE,Tue Jun 15 20:17:17 +0000 2010,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @GM: Norway is crushing us at EVs. That’s crazy. We have to do better. Are you in? #EVerybodyIn #NoWayNorway https://t.co/QH8kXRd4rp
1.35878E+18,313Thrasher,['GM'],GM,Mon Feb 08 14:13:36 +0000 2021,,1,3,0,0,0,8,7,FALSE,Mon Feb 08 14:00:05 +0000 2021,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GM: Will doesn’t have a stage. He doesn’t have fireworks and he doesn’t have backup dancers. But he does have this remix of his #NoWayN…
1.35878E+18,ElectricRoadmap,['GM'],GM,Mon Feb 08 14:08:16 +0000 2021,"Washington, DC",1955,1069,55,0,0,1777,2686,FALSE,Tue Nov 17 18:22:11 +0000 2009,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @GM: Listen up, Norway. Will only hates you because you’re so far ahead in the EV game. It’s a respectful hate. He hatespects you.  #NoW…"
1.35878E+18,emma_dotson3,['GM'],GM,Mon Feb 08 14:08:04 +0000 2021,"Jackson, MS",15,184,0,0,0,40,30,FALSE,Thu Oct 29 19:43:39 +0000 2020,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GM: Norway is crushing us at EVs. That’s crazy. We have to do better. Are you in? #EVerybodyIn #NoWayNorway https://t.co/QH8kXRd4rp
1.35878E+18,dmateer91,['visitnorway'],visitnorway,Mon Feb 08 14:07:53 +0000 2021,"University Park, FL",374,1803,3,0,0,154618,4310,FALSE,Fri Mar 16 15:14:15 +0000 2012,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @visitnorway: Norway answers to GM Super Bowl Ad: Where are you Will Ferrell? 🇳🇴 Watch it here and share with friends.) 
 🌍 https://t.co…"
1.35878E+18,midgetcricket2,['GM'],GM,Mon Feb 08 14:06:25 +0000 2021,,5403,5529,4,0,0,220376,157814,FALSE,Fri May 26 00:57:21 +0000 2017,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: If you don’t know where Norway is, you shouldn’t be ok with them beating us at EVs. We must win. Are you in? #EVerybodyIn https://t…"
1.35878E+18,BenseDawn,['visitnorway'],visitnorway,Mon Feb 08 14:06:10 +0000 2021,Michigan,169,1130,0,0,0,23553,4133,FALSE,Wed Jan 22 06:47:59 +0000 2020,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @visitnorway: Norway answers to GM Super Bowl Ad: Where are you Will Ferrell? 🇳🇴 Watch it here and share with friends.) 
 🌍 https://t.co…"
1.35878E+18,TeslaLondon,['edmunds'],edmunds,Mon Feb 08 14:06:03 +0000 2021,"London, Ontario",1016,1197,13,0,0,20601,9272,FALSE,Fri Oct 04 20:24:08 +0000 2019,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @edmunds: While GM talks about future electric vehicle plans and Norway’s dominance, a reminder that there are great American-made EVs a…"
1.35878E+18,BananasSmoking,['GM'],GM,Mon Feb 08 14:04:42 +0000 2021,,851,906,1,0,0,28030,11087,FALSE,Thu Jul 02 22:16:00 +0000 2020,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: If you don’t know where Norway is, you shouldn’t be ok with them beating us at EVs. We must win. Are you in? #EVerybodyIn https://t…"
1.35878E+18,Suebel71,['visitnorway'],visitnorway,Mon Feb 08 14:04:11 +0000 2021,"Ottawa, On, Canada",238,2622,1,0,0,17588,11852,FALSE,Thu Oct 15 15:51:24 +0000 2009,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @visitnorway: Norway answers to GM Super Bowl Ad: Where are you Will Ferrell? 🇳🇴 Watch it here and share with friends.) 
 🌍 https://t.co…"
1.35878E+18,Krilarkevjam,['visitnorway'],visitnorway,Mon Feb 08 14:03:50 +0000 2021,,382,1484,67,0,0,55289,123462,FALSE,Sun Mar 09 18:29:15 +0000 2014,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @visitnorway: Norway answers to GM Super Bowl Ad: Where are you Will Ferrell? 🇳🇴 Watch it here and share with friends.) 
 🌍 https://t.co…"
1.35878E+18,indrayam,['edmunds'],edmunds,Mon Feb 08 13:57:40 +0000 2021,"iPhone: 37.665367,-121.902947",1127,3025,245,0,0,48931,57515,FALSE,Wed Nov 07 20:02:55 +0000 2007,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @edmunds: While GM talks about future electric vehicle plans and Norway’s dominance, a reminder that there are great American-made EVs a…"
1.35878E+18,teslectrics,['edmunds'],edmunds,Mon Feb 08 13:56:15 +0000 2021,Germany,3267,3362,63,0,0,79255,34895,FALSE,Sun Aug 23 14:05:13 +0000 2015,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @edmunds: While GM talks about future electric vehicle plans and Norway’s dominance, a reminder that there are great American-made EVs a…"
1.35878E+18,rosszember,['rosszember'],GM,Mon Feb 08 13:53:24 +0000 2021,"Budapest, Hungary",264,321,5,0,0,9488,2445,FALSE,Sat Sep 26 10:30:45 +0000 2009,0,rosszember,Quote,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🥉 General Motor #NoWayNorway as a late entry
- I must declare this ad as co-bronze: I'm a sucker for classic silly SB ads
- Able to pull off a double hyperlocalized content with huge target groups (US, Europe)
- Declared a lovable war

https://t.co/dJWTxOKwnL"
1.35878E+18,WiTricity,['WiTricity'],,Mon Feb 08 13:53:06 +0000 2021,"Watertown, MA",3646,577,114,0,0,510,1205,FALSE,Sat Apr 09 02:19:12 +0000 2011,0,,Tweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The U.S.—including Will Ferrell—is coming for you, Norway. Psyched to see yesterday’s Super Bowl ad putting EVs on the map in the States, with @GM set to introduce 30 new EVs by 2025. #NoWayNorway 

https://t.co/HKAvDbKQ7k"
1.35878E+18,hetkarsko,['visitnorway'],visitnorway,Mon Feb 08 13:50:25 +0000 2021,"Minneapolis, MN",177,721,21,0,0,1294,2301,FALSE,Sat Jun 13 05:21:06 +0000 2009,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @visitnorway: You'd have to be a cotton-headed ninny muggins not to find your way to Norway #WillFerrell we got some locals to show the…
1.35877E+18,MCSalvi8,['GM'],GM,Mon Feb 08 13:49:09 +0000 2021,,37,164,1,0,0,159,273,FALSE,Wed Feb 06 14:39:36 +0000 2013,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GM: Will doesn’t have a stage. He doesn’t have fireworks and he doesn’t have backup dancers. But he does have this remix of his #NoWayN…
1.35877E+18,v_alexander1,"['uiagder', 'GM']",uiagder,Mon Feb 08 13:34:07 +0000 2021,Newstead ,25,90,0,0,0,1619,61,FALSE,Mon May 03 07:31:55 +0000 2010,0,,Retweet,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @uiagder: Our response to #WillFerrell and @GM's Super Bowl ad about Norway. #sorrynotsorry #EVerybodyIn #SuperBowl https://t.co/XCTCwvD…
1.35877E+18,BlendTravel,['visitnorway'],visitnorway,Mon Feb 08 13:31:00 +0000 2021,"Madison, Wisconsin",1309,3998,53,0,0,2718,1252,FALSE,Mon Oct 06 20:45:54 +0000 2008,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @visitnorway: You'd have to be a cotton-headed ninny muggins not to find your way to Norway #WillFerrell we got some locals to show the…
1.35877E+18,CyberKentuckian,['edmunds'],edmunds,Mon Feb 08 13:28:45 +0000 2021,,45,177,0,0,0,2788,750,FALSE,Wed Nov 11 15:00:05 +0000 2020,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @edmunds: While GM talks about future electric vehicle plans and Norway’s dominance, a reminder that there are great American-made EVs a…"
1.35877E+18,virgil_pierce,"['uiagder', 'GM']",uiagder,Mon Feb 08 13:28:38 +0000 2021,"Greeley, CO",273,241,4,0,0,5719,4293,FALSE,Thu May 30 20:46:17 +0000 2013,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @uiagder: Our response to #WillFerrell and @GM's Super Bowl ad about Norway. #sorrynotsorry #EVerybodyIn #SuperBowl https://t.co/XCTCwvD…
1.35877E+18,DriveElectricUS,['GM'],GM,Mon Feb 08 13:28:38 +0000 2021,,433,172,8,0,0,227,289,FALSE,Tue Feb 20 20:50:39 +0000 2018,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GM: Norway is crushing us at EVs. That’s crazy. We have to do better. Are you in? #EVerybodyIn #NoWayNorway https://t.co/QH8kXRd4rp
1.35877E+18,TonyD1798,['GM'],GM,Mon Feb 08 13:26:43 +0000 2021,"Oviedo, FL",542,2450,10,0,0,87428,26224,FALSE,Mon Mar 25 15:50:52 +0000 2013,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GM: Norway is crushing us at EVs. That’s crazy. We have to do better. Are you in? #EVerybodyIn #NoWayNorway https://t.co/QH8kXRd4rp
1.35877E+18,cmattmitch,['GM'],GM,Mon Feb 08 13:23:47 +0000 2021,🦬,1065,800,7,0,0,17458,9700,FALSE,Fri Mar 06 04:39:38 +0000 2009,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @GM: Norway is crushing us at EVs. That’s crazy. We have to do better. Are you in? #EVerybodyIn #NoWayNorway https://t.co/QH8kXRd4rp
1.35877E+18,JRBlack100,['GM'],GM,Mon Feb 08 13:23:08 +0000 2021,"Dallas, TX",216,652,0,0,0,36291,13602,FALSE,Mon Sep 07 19:59:03 +0000 2015,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: Listen up, Norway. Will only hates you because you’re so far ahead in the EV game. It’s a respectful hate. He hatespects you.  #NoW…"
1.35877E+18,jeffrey_tayler,['GM'],GM,Mon Feb 08 13:22:30 +0000 2021,"San Francisco, CA",1817,1308,125,0,0,88954,16110,FALSE,Sun Jun 05 12:34:31 +0000 2016,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @GM: Norway is crushing us at EVs. That’s crazy. We have to do better. Are you in? #EVerybodyIn #NoWayNorway https://t.co/QH8kXRd4rp
